"","여행시나이대_만","성별.x","FIT등급","PKG이용등급","고객번호.1"
"2765","69to73","M","6_무등급","3_우수",77273759
"2766","64to68","M","6_무등급","4_일반",77318125
"2767","69to73","M","6_무등급","4_일반",77455859
"2768","49to53","F","6_무등급","4_일반",77589926
"2769","24to28","F","6_무등급","5_1회성",77589927
"2770","54to58","F","6_무등급","2_VIP",76768345
"2771","44to48","F","6_무등급","4_일반",76832124
"2772","59to63","F","6_무등급","3_우수",76970377
"2773","64to68","F","4_일반","3_우수",77162222
"2774","64to68","F","4_일반","3_우수",77162222
"2775","49to53","M","6_무등급","3_우수",77241722
"2776","49to53","F","6_무등급","3_우수",77241723
"2777","44to48","F","6_무등급","5_1회성",77350568
"2778","54to58","M","6_무등급","5_1회성",77464976
"2779","54to58","F","6_무등급","4_일반",77464981
"2780","54to58","F","6_무등급","6_무등급",77549014
"2781","74to78","M","6_무등급","6_무등급",77549016
"2782","74to78","F","6_무등급","6_무등급",77549017
"2783","44to48","M","5_1회성","6_무등급",76900978
"2784","39to43","F","5_1회성","6_무등급",76900979
"2785","34to38","F","6_무등급","5_1회성",77250695
"2786","49to53","M","6_무등급","2_VIP",77254008
"2787","44to48","M","6_무등급","2_VIP",77254009
"2788","64to68","M","4_일반","1_VVIP",77319201
"2789","59to63","F","4_일반","1_VVIP",77319202
"2790","44to48","F","6_무등급","4_일반",77406650
"2791","49to53","F","6_무등급","4_일반",76846880
"2792","69to73","M","6_무등급","4_일반",76861436
"2793","39to43","F","6_무등급","5_1회성",77276488
"2794","39to43","F","6_무등급","5_1회성",77277688
"2795","44to48","F","6_무등급","5_1회성",77529016
"2796","64to68","F","6_무등급","5_1회성",77161787
"2797","49to53","F","6_무등급","3_우수",77381633
"2798","44to48","M","4_일반","5_1회성",76832920
"2799","54to58","F","5_1회성","4_일반",76877916
"2800","44to48","M","1_VVIP","6_무등급",77433838
"2801","44to48","F","6_무등급","6_무등급",77561984
"2802","54to58","F","6_무등급","5_1회성",76857511
"2803","49to53","M","5_1회성","5_1회성",76896228
"2804","49to53","F","4_일반","5_1회성",76896312
"2805","44to48","M","6_무등급","5_1회성",76936268
"2806","54to58","M","6_무등급","3_우수",76955345
"2807","64to68","M","6_무등급","3_우수",77047881
"2808","49to53","F","6_무등급","5_1회성",77361594
"2809","49to53","F","6_무등급","4_일반",77418856
"2810","59to63","M","6_무등급","6_무등급",77427420
"2811","59to63","F","6_무등급","6_무등급",77433859
"2812","54to58","F","6_무등급","4_일반",77557623
"2813","39to43","F","6_무등급","5_1회성",77609584
"2814","69to73","F","6_무등급","5_1회성",77609585
"2815","54to58","F","5_1회성","4_일반",76936824
"2816","24to28","F","5_1회성","5_1회성",76936826
"2817","69to73","F","6_무등급","3_우수",77060993
"2818","54to58","M","3_우수","4_일반",77071962
"2819","54to58","M","6_무등급","5_1회성",77102511
"2820","54to58","M","6_무등급","3_우수",77102594
"2821","54to58","M","6_무등급","5_1회성",77102596
"2822","44to48","F","6_무등급","5_1회성",77107155
"2823","39to43","F","5_1회성","5_1회성",77126307
"2824","49to53","F","6_무등급","4_일반",77174530
"2825","49to53","F","5_1회성","2_VIP",77217998
"2826","69to73","M","6_무등급","3_우수",77264508
"2827","44to48","F","6_무등급","4_일반",77479233
"2828","49to53","M","4_일반","4_일반",77479234
"2829","29to33","F","6_무등급","5_1회성",77494875
"2830","59to63","M","5_1회성","2_VIP",77513034
"2831","54to58","F","5_1회성","5_1회성",77544025
"2832","54to58","M","6_무등급","5_1회성",76889364
"2833","54to58","F","6_무등급","6_무등급",76889365
"2834","59to63","M","6_무등급","4_일반",77481266
"2835","44to48","F","6_무등급","5_1회성",77490187
"2836","69to73","M","6_무등급","3_우수",77535097
"2837","44to48","M","5_1회성","6_무등급",77580007
"2838","69to73","M","6_무등급","4_일반",77221147
"2839","44to48","F","5_1회성","2_VIP",77292074
"2840","49to53","M","6_무등급","4_일반",77432102
"2841","39to43","F","4_일반","5_1회성",77006279
"2842","39to43","F","6_무등급","5_1회성",77159101
"2843","34to38","F","6_무등급","5_1회성",77514879
"2844","49to53","M","6_무등급","3_우수",76791256
"2845","44to48","M","5_1회성","5_1회성",77011436
"2846","34to38","F","6_무등급","3_우수",77276913
"2847","59to63","M","5_1회성","5_1회성",77304791
"2848","59to63","F","6_무등급","5_1회성",77304792
"2849","59to63","M","6_무등급","2_VIP",77309663
"2850","59to63","F","6_무등급","2_VIP",77309664
"2851","24to28","F","6_무등급","3_우수",77468471
"2852","49to53","M","6_무등급","4_일반",77522107
"2853","24to28","F","4_일반","3_우수",77615855
"2854","24to28","F","4_일반","5_1회성",77615856
"2855","49to53","F","5_1회성","3_우수",77631371
"2856","44to48","M","6_무등급","5_1회성",77642596
"2857","49to53","F","6_무등급","6_무등급",77145341
"2858","44to48","F","3_우수","5_1회성",77204024
"2859","54to58","M","6_무등급","4_일반",77441777
"2860","49to53","F","6_무등급","4_일반",77441859
"2861","54to58","M","5_1회성","2_VIP",77502854
"2862","44to48","M","6_무등급","3_우수",76941763
"2863","49to53","F","6_무등급","5_1회성",77026923
"2864","54to58","M","4_일반","3_우수",77097493
"2865","59to63","M","6_무등급","5_1회성",77275099
"2866","49to53","F","6_무등급","5_1회성",77323954
"2867","39to43","M","5_1회성","5_1회성",77616915
"2868","44to48","F","6_무등급","5_1회성",76988231
"2869","44to48","M","6_무등급","5_1회성",76988232
"2870","79more","M","6_무등급","5_1회성",77012814
"2871","49to53","M","6_무등급","3_우수",77153093
"2872","59to63","M","6_무등급","5_1회성",77195349
"2873","54to58","F","6_무등급","5_1회성",77195350
"2874","44to48","M","6_무등급","4_일반",77204779
"2875","44to48","F","6_무등급","3_우수",77528324
"2876","54to58","F","4_일반","4_일반",77643506
"2877","44to48","F","5_1회성","6_무등급",77139884
"2878","44to48","M","5_1회성","6_무등급",77139885
"2879","59to63","M","6_무등급","5_1회성",77242130
"2880","44to48","F","4_일반","6_무등급",77437635
"2881","44to48","F","6_무등급","5_1회성",77549940
"2882","49to53","F","6_무등급","5_1회성",77594304
"2883","49to53","M","6_무등급","5_1회성",77594383
"2884","29to33","F","4_일반","6_무등급",77648881
"2885","54to58","F","6_무등급","5_1회성",76773720
"2886","49to53","F","6_무등급","5_1회성",76799716
"2887","44to48","F","6_무등급","3_우수",76818641
"2888","54to58","M","6_무등급","5_1회성",77083276
"2889","44to48","F","5_1회성","5_1회성",77573383
"2890","39to43","F","5_1회성","5_1회성",77602692
"2891","39to43","F","6_무등급","3_우수",77005838
"2892","49to53","M","5_1회성","5_1회성",77090820
"2893","54to58","M","6_무등급","4_일반",77102511
"2894","44to48","F","5_1회성","5_1회성",77144769
"2895","54to58","F","6_무등급","3_우수",77428931
"2896","54to58","M","6_무등급","3_우수",77428932
"2897","39to43","F","6_무등급","5_1회성",77510565
